id,cancel,year,zip.code,house.color,ni.age,len.at.res,credit,coverage.type,dwelling.type,premium,sales.channel,ni.gender,ni.marital.status,n.adults,n.children,tenure,claim.ind
11922,1,2015,80014,red,47,11,high,C,Tenant,853.788047,Broker,F,1,1,7,13,0
11939,0,2015,80012,white,61,17,high,A,House,825.681906,Broker,M,1,2,3,12,0
11985,1,2015,50001,blue,47,15,low,C,Condo,854.5676045,Broker,M,1,1,1,21,0
12003,1,2015,15003,red,43,12,low,C,House,851.4582436,Phone,F,1,1,5,17,0
12040,0,2015,98004,yellow,62,21,high,C,House,883.5389964,Phone,F,0,6,0,13,0
12142,0,2015,98019,blue,58,18,low,A,House,908.3588562,Phone,M,1,1,5,15,0
12306,0,2015,80033,white,29,17,low,A,Condo,1006.951466,Broker,F,1,2,1,4,0
12407,0,2015,80014,red,50,16,high,C,Tenant,931.5519398,Broker,M,1,1,1,13,0
12416,0,2015,85079,red,85,14,high,C,House,872.6318805,Broker,F,0,4,1,12,0
12450,0,2015,50022,blue,35,10,high,C,Tenant,769.192629,Broker,F,1,7,1,5,0
12537,0,2015,20134,white,35,11,high,B,Tenant,970.4766317,Broker,M,1,1,2,6,0
12563,0,2015,50022,red,42,13,high,C,House,944.7742936,Broker,F,1,2,0,9,0
12580,0,2015,50046,white,38,17,high,A,House,818.612314,Phone,M,1,1,2,0,0
12620,1,2015,,red,47,12,low,A,Condo,963.2364541,Phone,F,1,1,3,14,1
12633,0,2015,15021,white,40,19,high,C,Tenant,729.0745113,Broker,F,0,3,2,16,0
12638,1,2015,50050,white,44,18,low,C,House,765.5981575,Phone,F,1,1,5,17,0
12692,0,2015,85078,white,40,10,high,A,Tenant,823.9174331,Broker,F,1,2,9,11,0
12708,1,2015,50011,white,54,16,high,A,House,1058.531474,Phone,M,1,3,3,12,0
12720,0,2015,80020,blue,21,18,low,A,Condo,810.2012174,Broker,F,1,3,0,3,1
12742,0,2015,80033,yellow,35,9,high,C,House,973.1766745,Phone,F,1,1,0,4,0
12757,1,2015,85042,red,30,13,low,A,Tenant,916.3302924,Phone,M,0,2,0,1,1
12822,0,2015,98022,red,45,14,high,C,Condo,859.3712616,Online,M,1,3,1,14,0
12925,0,2015,50047,red,35,15,medium,A,Tenant,922.1168517,Broker,F,1,3,1,5,0
12930,0,2015,85039,white,56,16,medium,A,House,891.2053527,Phone,F,1,3,2,15,1
12953,0,2015,85074,yellow,56,15,high,C,Tenant,755.5561365,Phone,M,1,5,3,13,0
12987,0,2015,15001,blue,41,17,high,A,Condo,1015.028088,Broker,M,0,2,0,12,0
13032,0,2016,50031,yellow,52,18,high,A,House,846.5486191,Broker,M,0,3,0,16,0
13117,0,2016,98034,blue,57,15,high,A,Condo,822.6183944,Broker,F,1,5,0,9,0
13122,0,2016,85002,blue,37,19,medium,A,Tenant,924.887727,Broker,M,0,1,0,14,0
13196,0,2016,85014,white,57,11,high,B,House,873.4884292,Phone,M,0,1,1,14,0
13204,0,2016,15026,yellow,51,14,high,A,House,944.5862512,Broker,F,1,1,1,16,0
13296,0,2016,50044,white,47,18,high,B,House,862.8364917,Phone,F,1,3,1,13,1
13313,0,2016,85068,blue,47,14,high,A,Condo,880.9099277,Phone,F,1,2,0,12,0
13329,0,2016,80016,white,41,18,high,B,Tenant,896.5949766,Phone,M,1,2,0,17,0
13372,1,2016,50046,yellow,37,12,high,B,House,951.6391487,Broker,F,0,1,1,14,0
13400,1,2016,50043,white,44,16,high,C,House,842.79699,Phone,M,0,3,0,14,0
13421,0,2016,50050,blue,28,29,low,A,House,963.2457775,Broker,F,1,1,0,7,0
13457,0,2016,50026,blue,44,13.47694539,high,C,Tenant,957.3973464,Broker,M,0,2,0,17,0
13591,0,2016,80044,white,38,24,medium,A,Tenant,867.5725826,Broker,M,1,1,7,13,0
13618,0,2016,50025,yellow,36,13,high,A,Tenant,856.0591835,Phone,F,1,1,0,5,0
13619,0,2016,15010,white,48,12,high,C,House,1004.598488,Broker,F,1,1,10,13,0
13628,1,2016,20110,white,35,13,low,A,Tenant,764.0460508,Broker,M,1,2,1,3,0
13650,0,2016,80030,white,42,21,high,A,Condo,965.5943092,Phone,F,0,1,0,20,0
13676,0,2016,98033,red,47,10,high,C,Condo,709.8379281,Broker,M,0,3,0,17,0
13680,1,2016,98011,blue,40,19,high,A,House,914.1480784,Phone,F,1,1,1,14,0
13716,1,2016,85073,red,37,15,high,B,Tenant,982.0530486,Phone,F,1,4,1,0,0
13784,0,2016,50051,white,54,15,high,B,House,877.3047397,Broker,F,1,1,0,14,1
13826,0,2016,50047,blue,108,17,high,A,Condo,837.2419354,Online,M,1,4,1,8,0
13827,0,2016,98024,white,42,18,high,A,House,967.4968673,Broker,M,1,3,2,4,1
14015,0,2016,50009,white,31,9,high,A,Tenant,990.0385348,Broker,F,1,3,0,5,0
14048,0,2016,85004,blue,36,11,high,B,Condo,882.5785773,Broker,M,1,4,3,6,0
14062,0,2016,80002,yellow,49,11,high,A,House,877.7881089,Phone,M,0,2,1,15,0
14080,0,2016,50059,white,50,14,high,A,Condo,828.7342752,Broker,F,1,1,0,21,0
14101,0,2016,85053,blue,45,16,high,C,Condo,862.4965219,Broker,F,1,3,4,18,0
14119,0,2016,85030,blue,50,10,high,B,,834.9667701,Broker,M,1,2,5,9,1
14201,1,2016,50001,white,39,13,medium,C,House,881.0551132,Broker,M,1,2,1,14,0
14268,0,2016,50012,yellow,52,49.19227953,high,A,Condo,833.8399579,Phone,F,1,2,0,12,0
14271,0,2016,20148,white,23,11,medium,B,Tenant,949.4335108,Online,F,0,1,0,3,0
14290,1,2016,50006,blue,69,15,high,A,Tenant,934.8187632,Phone,F,1,4,1,8,0
14302,0,2016,80024,white,54,19,medium,C,House,987.9568016,Online,M,1,5,3,8,0
14303,1,2016,85071,blue,48,12,low,C,House,811.5930363,Broker,M,1,4,2,11,0
14336,1,2016,50040,white,24,16,low,A,Condo,900.174682,Online,M,1,1,2,2,0
14358,1,2016,85026,white,52,19,high,C,House,712.241976,Phone,F,0,3,0,13,0
14388,0,2016,80016,red,53,14,high,A,House,877.2530265,Broker,F,1,1,2,15,1
14421,0,2016,15035,red,43,17,high,C,House,800.3563319,Broker,F,1,1,2,20,0
14435,0,2016,98036,white,57,6,high,B,House,965.8494443,Broker,F,0,1,0,14,1
14481,0,2016,85032,blue,71,14,high,B,House,792.9610619,Broker,M,1,2,6,14,0
14489,0,2016,98033,red,47,16,high,B,House,847.8265533,Broker,M,1,1,4,15,0
14529,1,2016,85083,white,55,13,low,A,Condo,896.7217863,Phone,F,1,1,8,18,1
14568,0,2016,50012,red,45,18,low,C,House,976.26105,Phone,F,1,2,1,13,0
14672,0,2016,80016,white,33,14,high,C,Condo,858.9238572,Broker,F,1,1,12,8,1
14677,1,2016,50021,red,55,14,low,A,Tenant,967.8219263,Phone,M,1,6,9,15,0
14751,0,2016,80108,red,44,14,medium,C,Condo,902.9113211,Broker,F,0,3,0,13,0
14831,0,2016,15035,white,56,9,high,B,House,949.7218449,Phone,M,1,3,1,16,0
14844,0,2016,98033,white,44,20,high,A,Condo,1031.022501,Broker,M,1,2,0,21,0
14852,0,2016,80035,blue,51,17,high,A,House,777.9097423,Broker,F,0,1,0,19,1
15013,0,2016,15030,white,54,11,high,A,House,873.3414363,Phone,M,1,2,6,14,0
15049,0,2016,98009,red,45,15,high,B,Tenant,993.5709588,Broker,F,1,1,1,17,1
15073,0,2016,80104,blue,44,11,high,B,House,940.8934718,Broker,M,1,3,2,20,0
15107,0,2016,85053,red,45,13,medium,C,Condo,916.9215552,Broker,M,1,3,2,19,0
15109,0,2016,15001,blue,67,11,high,B,House,911.4784994,Phone,F,1,1,1,16,0
15113,0,2016,15001,blue,47,47.83221575,high,C,House,785.1094845,Broker,F,1,4,5,12,0
15130,0,2016,50001,red,51,18,medium,B,House,924.5819383,Broker,M,1,1,7,17,1
15151,0,2016,50014,red,41,14,low,A,House,981.6184571,Broker,F,1,1,2,11,0
15181,0,2016,80105,red,34,10,medium,A,Tenant,798.2329854,Phone,M,1,5,3,5,0
15201,0,2013,80044,red,62,18,medium,C,House,780.1490366,Broker,F,0,2,2,16,0
15206,0,2013,15007,red,43,12,low,B,House,913.3489651,Broker,F,1,2,2,12,1
15209,0,2013,85014,blue,44,14,high,B,House,785.2246287,Broker,M,0,5,0,15,0
15292,0,2013,98006,white,57,11,high,A,Tenant,1006.170612,Broker,M,1,1,6,8,1
15312,0,2013,50001,red,35,13,high,C,Condo,851.7851825,Broker,F,1,2,0,8,1
15374,0,2013,85026,blue,47,13,low,A,Tenant,894.756583,Broker,M,0,4,0,21,0
15390,0,2013,85022,red,35,14,high,B,House,981.288094,Broker,M,1,1,2,2,0
15393,0,2013,50003,red,28,7,high,A,House,962.2790976,Broker,M,0,4,0,4,0
15431,1,2013,85029,white,51,12,high,C,House,1017.410685,Broker,F,1,2,5,15,0
15438,0,2013,80002,yellow,44,15,high,C,Tenant,1043.004583,Broker,M,1,1,2,14,0
15451,0,2013,50022,white,24,20,high,C,House,944.3910836,Online,M,1,2,4,5,0
15479,0,2013,15025,white,44,9,low,C,House,825.125488,Phone,M,1,2,3,10,0
15492,0,2013,98029,blue,46,17,high,A,Tenant,883.342029,Broker,F,1,1,2,14,0
15502,0,2013,50034,blue,29,13,high,A,House,990.3419389,Broker,M,0,1,1,5,1
15529,0,2013,80021,white,33,16,high,C,Tenant,963.6533418,Phone,F,0,5,0,1,0
15568,0,2013,85039,red,46,20,high,B,House,832.7400915,Phone,M,1,2,4,16,0
15576,0,2013,98004,white,34,10,low,C,Condo,730.8859495,Broker,M,0,4,0,5,1
15598,1,2013,15004,white,37,17,high,A,House,824.4469439,Broker,M,1,3,1,15,1
15603,0,2013,80109,red,33,5,high,B,Tenant,886.5675433,Phone,F,1,2,0,3,0
15714,0,2013,15032,white,62,8,high,A,Condo,871.7325864,Online,F,1,1,4,19,0
15723,0,2013,15024,blue,57,11,high,C,House,835.0500038,Broker,M,0,3,0,17,1
15735,1,2013,15019,blue,45,6,high,A,House,1019.053406,Online,M,0,4,0,8,0
15752,0,2013,50037,red,34,15,high,A,Tenant,938.8988997,Broker,F,0,3,0,7,1
15762,0,2013,15022,blue,32,11,medium,B,Condo,889.6845818,Broker,F,0,3,0,4,0
15774,1,2013,20109,yellow,49,18,low,B,House,836.8528353,Online,M,0,4,1,14,1
15788,0,2013,15010,white,39,12,high,C,Condo,866.6975006,Broker,F,1,4,1,16,1
15790,0,2013,85060,blue,31,19,medium,C,House,906.7277431,Phone,F,1,3,0,4,0
15806,0,2013,50003,white,41,16,high,C,Condo,805.6844691,Broker,F,1,2,1,18,0
15814,0,2013,50007,white,57,15,high,C,House,992.0406016,Online,F,1,1,0,11,0
15826,0,2013,20152,red,65,13,medium,C,House,915.8838367,Broker,F,0,3,0,13,0
15893,0,2013,85075,red,45,9,high,A,Tenant,1009.509943,Broker,M,1,2,3,21,1
15899,0,2013,85036,white,41,15,high,C,House,1009.847278,Broker,F,1,4,3,10,0
15910,0,2013,85075,white,41,19,high,A,Condo,885.3781818,Phone,M,1,1,2,12,1
15914,1,2013,20163,red,31,21,high,A,Condo,842.6374944,Broker,M,1,4,10,3,0
15943,1,2013,50003,blue,64,17,medium,A,House,871.4881153,Broker,F,1,1,2,7,0
16014,0,2013,50052,white,50,17,medium,B,House,890.4381957,Broker,M,1,2,1,10,1
16022,0,2013,85004,yellow,44,20,high,C,Tenant,920.4991136,Broker,F,1,1,4,11,0
16090,0,2013,15025,blue,40,13,high,C,House,979.625509,Broker,M,0,2,0,11,0
16098,0,2013,15025,blue,38,11,high,B,Tenant,953.5017974,Broker,M,1,2,0,9,0
16153,0,2013,15024,blue,53,16,high,C,House,918.8262239,Broker,M,1,3,0,15,0
16164,1,2013,85005,white,42,13,low,C,House,895.4578838,Broker,F,0,1,0,9,0
16262,0,2013,50014,red,45,13,high,A,Condo,861.2333832,Phone,F,1,1,1,15,0
16266,0,2013,85036,white,53,22,high,B,House,1020.925643,Broker,M,1,1,1,14,0
16270,1,2013,20153,red,26,10,low,C,House,996.8254271,Broker,M,0,2,0,4,0
16293,1,2013,15018,blue,41,14,high,C,Condo,940.6441558,Broker,F,1,5,0,19,0
16301,0,2013,85048,blue,43,16,high,B,Condo,841.6363937,Broker,F,1,2,1,13,0
16375,0,2013,15009,blue,42,17,low,C,Condo,867.9884142,Broker,M,0,2,0,20,0
16376,0,2013,80016,white,65,18,high,C,House,797.5461058,Broker,M,0,1,0,14,0
16379,1,2013,15046,red,26,13,low,B,Condo,1023.148125,Broker,M,1,1,1,5,1
16565,0,2013,50049,white,69,14,high,A,House,973.1327927,Broker,M,0,2,1,16,0
16579,0,2013,80045,white,32,7.029968593,high,C,Tenant,737.5072136,Broker,M,1,3,6,1,0
16647,0,2013,15024,blue,42,18,high,C,Condo,970.8008501,Broker,F,1,1,2,0,1
16776,0,2013,80020,red,41,15,high,C,House,870.7297063,Broker,M,1,7,1,11,1
16792,1,2013,85004,white,36,14,high,A,House,828.8734263,Phone,M,1,2,0,6,1
16804,1,2013,80004,blue,31,17,medium,A,House,884.417624,Broker,F,1,1,1,0,0
16854,0,2013,15049,red,34,8,high,C,House,840.4979727,Phone,M,1,1,6,3,1
16873,0,2014,20155,red,46,9,high,B,House,705.9669643,Phone,M,1,1,5,20,0
16888,0,2014,80102,white,37,19,high,A,Tenant,725.3808731,Broker,F,1,7,0,10,1
16973,1,2014,80011,white,36,13,medium,B,House,890.496764,Broker,M,1,2,6,2,0
16992,0,2014,98009,yellow,72,12,high,B,House,863.5446829,Phone,F,0,1,0,18,0
17005,1,2014,80044,red,30,8,high,A,Tenant,985.5441254,Phone,F,1,1,0,6,0
17020,0,2014,50012,red,35,16,low,B,House,938.4008778,Online,M,0,8,0,10,0
17069,1,2014,98009,yellow,43,20,high,B,Condo,883.3044105,Broker,M,1,1,2,16,0
17070,1,2014,80045,red,56,10,low,C,House,986.6628618,Broker,F,0,1,0,16,0
17204,0,2014,15003,blue,21,25,high,B,House,802.853404,Online,F,1,1,4,3,0
17212,0,2014,80103,white,31,17,high,C,Condo,887.3131208,Broker,M,1,4,1,6,0
17237,0,2014,15035,blue,44,22,high,B,House,828.1927651,Phone,F,1,1,1,19,1
17288,0,2014,50012,red,35,15,high,A,Tenant,837.4897257,Broker,F,0,1,1,4,0
17318,0,2014,85072,red,46,13,high,C,House,995.0375175,Broker,M,1,2,2,13,0
17386,1,2014,80107,red,42,12,high,B,Condo,993.0644773,Broker,M,1,1,5,13,0
17388,0,2014,85074,red,52,12,high,B,House,897.4643241,Phone,M,1,1,1,6,0
17389,0,2014,50011,white,41,17,high,C,House,859.6819436,Broker,F,1,4,0,14,0
17448,0,2014,50001,white,29,22,high,B,Condo,913.4479138,Online,F,1,1,2,2,0
17462,0,2014,50011,white,55,20,low,B,House,1029.323979,Broker,M,1,1,1,13,0
17463,1,2014,50020,red,37,22,low,B,Tenant,992.2282582,Online,F,1,1,1,14,0
17479,0,2014,50059,yellow,25,11,medium,C,House,794.8854949,Broker,F,1,1,0,5,0
17481,0,2014,80014,white,31,17,low,A,Condo,1022.010087,Phone,M,1,1,2,4,0
17482,0,2014,85013,white,46,18,high,B,House,964.6295964,Broker,F,1,5,2,12,0
17489,0,2014,50043,blue,55,8,high,B,House,774.6635629,Broker,M,0,2,1,15,1
17508,0,2014,15055,red,35,13,high,C,Tenant,984.574268,Phone,M,0,1,0,2,0
17515,1,2014,50022,red,34,14,high,B,House,849.8994229,Phone,M,1,1,1,3,0
17539,0,2014,80038,white,48,10,high,B,House,1049.466719,Broker,F,1,4,6,18,0
17544,1,2014,85053,red,30,15,low,C,House,934.6658094,Phone,F,0,1,1,6,0
17627,0,2014,85077,blue,59,12,medium,B,House,984.2218166,Phone,F,0,2,0,12,1
17690,0,2014,80006,blue,46,20,medium,C,Condo,893.697566,Phone,M,1,4,2,18,0
17710,1,2014,50034,white,47,9,high,C,House,901.8229384,Broker,M,0,2,1,23,0
17748,0,2014,85075,red,69,17,medium,C,House,1052.451545,Broker,F,1,2,2,16,0
17765,0,2014,85029,white,34,8,high,C,House,973.2658776,Broker,M,1,1,0,4,0
17783,1,2014,15010,blue,41,19,high,A,Tenant,892.4707713,Phone,F,1,2,7,16,0
17821,0,2014,50001,red,50,11,low,A,House,896.5635604,Broker,F,1,2,3,18,1
17830,0,2014,98023,blue,49,15,high,C,House,864.8875125,Phone,M,0,1,0,14,1
17918,0,2014,85024,white,38,21,high,B,Tenant,1053.47744,Broker,F,0,1,0,0,0
17988,0,2014,85048,red,48,25,high,C,House,816.9083496,Phone,F,1,4,0,12,1
18040,0,2014,50031,red,39,12,high,A,House,840.6946036,Phone,F,1,3,6,9,0
18051,0,2014,98033,white,46,15,high,A,House,829.7826379,Broker,F,1,1,0,17,0
18085,0,2014,15004,red,43,14,high,A,House,786.3517606,Broker,M,1,2,0,13,0
18121,0,2014,15022,white,49,17,high,B,Tenant,841.9313471,Phone,M,0,1,0,14,0
18128,0,2014,15012,red,48,18,medium,C,House,938.1034016,Broker,M,1,3,0,11,0
18156,0,2014,15012,red,50,19,high,A,Condo,823.4777885,Phone,F,0,1,0,12,0
18167,1,2014,80040,white,32,12,medium,B,Condo,802.741675,Phone,M,0,1,0,8,1
18325,0,2014,80002,blue,32,14,high,A,House,955.3207731,Broker,M,0,2,0,4,1
18403,0,2014,85077,white,42,15,medium,B,House,914.0721809,Phone,M,0,2,0,16,1
18436,0,2014,85067,red,37,16,high,C,Condo,958.8980809,Broker,M,1,2,0,0,0
18452,1,2014,80046,white,40,15,high,A,Condo,972.9222824,Broker,M,0,3,0,19,0
18464,1,2014,85029,white,41,16,low,B,Condo,933.8228208,Broker,M,1,4,3,15,0
18486,1,2014,80041,white,33,13,low,A,House,976.4971428,Phone,M,1,5,0,5,0
18492,0,2014,85013,blue,52,18,medium,A,House,823.2456224,Broker,F,1,1,4,15,0
18536,1,2014,20139,yellow,36,7,medium,A,House,970.6128602,Broker,F,1,4,4,4,0
18555,1,2014,85060,red,44,18,medium,C,Condo,815.4968761,Phone,M,0,1,1,15,0
18568,1,2014,15022,red,47,21,medium,A,Condo,939.6418217,Broker,M,1,1,5,15,0
18598,0,2014,85075,blue,54,13,high,B,House,946.3520011,Broker,F,1,3,6,16,0
18656,0,2014,50049,red,50,21,medium,A,House,868.4888457,Phone,M,1,4,5,11,0
18757,1,2015,50014,red,38,13,low,C,Condo,995.6223279,Phone,F,0,3,1,20,0
18787,1,2015,85006,yellow,54,13,high,B,House,860.6935903,Broker,M,1,1,3,17,0
18788,0,2015,80108,blue,43,16,high,A,Condo,997.6121366,Broker,F,1,1,0,12,1
18817,1,2015,80044,white,27,19,medium,B,House,1012.19697,Broker,F,1,2,7,7,0
18836,0,2015,50014,red,61,16,high,B,Tenant,1009.67784,Phone,M,1,2,2,15,0
18874,1,2015,15010,white,39,9,low,A,House,908.3874753,Broker,F,0,2,0,21,0
18914,0,2015,50044,red,52,16,high,C,House,814.8269251,Broker,M,1,1,1,21,1
18942,0,2015,80107,blue,44,13,high,C,House,832.1571091,Broker,M,0,5,0,17,0
18951,1,2015,50025,white,50,19,high,C,Condo,946.3443672,Phone,F,1,2,2,19,0
18998,0,2015,50012,blue,57,17,high,C,House,973.6616399,Phone,M,1,1,1,12,0
19227,0,2015,15025,white,26,15,medium,B,House,822.8863146,Broker,M,0,1,0,3,0
19245,0,2015,98015,red,32,17,high,A,Condo,973.1364829,Broker,F,1,3,3,7,0
19318,0,2015,85050,red,42,17,high,B,House,909.3630252,Broker,F,1,1,0,16,0
19342,0,2015,80031,yellow,51,19,high,A,House,908.0669197,Phone,M,0,6,1,22,0
19352,1,2015,15012,white,33,21,low,C,Tenant,840.5415698,Phone,M,1,2,6,4,0
19372,0,2015,80041,red,23,27,high,B,Condo,844.0838548,Online,M,1,2,0,3,0
19413,0,2015,50005,white,53,12,high,B,House,835.4674053,Broker,F,1,3,0,18,0
19508,0,2015,15018,blue,41,21,high,B,Condo,819.956826,Broker,M,1,1,5,10,0
19517,1,2015,50001,red,45,13,high,B,Condo,933.5066804,Broker,M,1,1,1,18,0
19522,0,2015,15035,yellow,44,14,high,B,Tenant,989.1490936,Broker,M,1,1,2,13,0
19713,0,2015,15003,blue,57,23,high,C,House,834.8726484,Broker,F,0,3,0,15,0
19735,0,2015,85016,yellow,38,11,high,A,House,963.7898793,Broker,F,1,2,9,9,0
19817,0,2015,98007,white,38,14,high,C,Condo,928.204348,Broker,F,0,1,0,12,0
19852,0,2015,98034,red,25,17,low,A,House,887.402058,Broker,F,1,3,1,6,0
19887,0,2015,50052,white,32,13,high,B,House,1043.259623,Phone,M,1,5,1,8,0
19999,0,2015,85005,blue,41,14,high,A,House,989.6513529,Broker,M,1,3,0,20,0
20051,0,2015,50008,red,41,12,high,C,Condo,841.3000549,Broker,M,1,1,1,12,0
20135,0,2015,80011,red,45,9,high,A,Tenant,842.8162155,Broker,M,0,4,1,13,0
20231,0,2015,98022,white,36,16,high,A,House,892.3020685,Online,F,0,2,0,9,0
20252,0,2015,98015,white,50,23,high,C,House,955.8539821,Broker,F,1,1,12,15,0
20280,1,2015,80109,yellow,58,15,high,A,House,960.0049714,Phone,F,0,2,0,18,0
20319,1,2015,80028,red,22,9,low,A,Tenant,848.1957901,Online,F,1,1,4,0,0
20352,0,2015,98015,red,46,8,high,B,House,793.8993201,Phone,F,1,3,1,7,0
20448,1,2015,85060,blue,76,15,medium,C,House,864.9615075,Phone,M,1,5,4,23,1
20511,0,2015,80019,yellow,50,16,high,B,House,974.476328,Phone,M,0,1,1,23,0
20514,1,2015,85004,red,29,14,high,A,Condo,904.8024085,Online,M,0,3,0,6,1
20649,1,2015,,white,56,9,high,C,House,891.6085179,Phone,M,1,1,5,17,0
20665,0,2015,85069,yellow,48,16,high,B,Condo,764.9795189,Broker,F,1,3,1,13,0
20728,0,2015,80022,yellow,40,16,high,A,Condo,900.0903062,Broker,M,0,2,0,0,1
20744,0,2016,50046,white,35,14,high,B,Condo,712.6572607,Broker,F,1,1,10,4,1
20746,0,2016,50014,blue,41,14,high,A,House,965.2719657,Broker,F,1,2,3,13,1
20776,0,2016,15010,blue,26,10,low,C,House,873.41515,Broker,M,0,4,0,3,1
20783,1,2016,20111,white,62,12,high,C,House,988.2750609,Phone,F,0,1,1,22,1
20823,0,2016,15046,white,39,14,high,C,House,933.289055,Broker,F,1,1,2,10,1
20835,0,2016,85077,red,40,18,medium,B,Condo,951.5199555,Phone,F,1,2,0,20,0
20838,0,2016,50031,red,47,4,medium,A,House,1011.924967,Broker,F,0,2,0,14,0
20840,0,2016,80011,blue,45,18,low,B,House,969.6879,Broker,M,0,4,0,13,0
20842,0,2016,50041,white,46,12,high,C,Condo,854.1177881,Phone,M,1,4,4,15,0
20890,0,2016,80011,red,50,15,high,A,House,874.4668854,Broker,M,0,4,0,13,0
20921,0,2016,15035,white,35,19,medium,B,Tenant,872.1907971,Broker,M,0,1,0,1,0
20938,0,2016,20142,blue,32,6,high,B,Condo,960.7242536,Broker,F,1,1,0,6,0
20942,0,2016,50020,yellow,50,12,high,C,Condo,989.0683288,Phone,F,0,1,0,11,0
20984,0,2016,50034,red,44,9,high,B,House,877.243297,Online,F,1,2,1,14,1
20985,0,2016,85082,white,57,16,medium,A,House,892.9704106,Phone,M,0,4,0,10,0
21087,0,2016,15009,white,40,16,high,C,House,837.7702734,Broker,M,1,5,0,10,0
21111,0,2016,15010,white,51,11,high,C,House,908.1273281,Phone,M,1,1,1,17,0
21188,0,2016,20120,white,41,11,high,A,Condo,802.6681442,Broker,F,1,4,0,14,1
21196,0,2016,80045,white,47,14,high,A,Condo,988.228064,Broker,F,1,2,0,13,0
21206,1,2016,15004,white,35,12,low,A,Condo,861.0741655,Phone,F,1,3,3,4,0
21234,1,2016,15021,white,48,7,medium,C,House,805.9611255,Phone,F,1,4,12,11,0
21262,0,2016,15038,red,35,19,high,C,House,916.2240669,Broker,F,0,1,0,3,0
21266,0,2016,80040,white,42,18,high,A,House,866.3644445,Broker,F,0,1,0,22,0
21272,0,2016,98010,blue,60,15,medium,A,House,1002.82511,Online,F,1,2,0,15,0
21293,0,2016,50047,blue,44,14,high,C,Condo,974.2363638,Broker,F,0,,1,18,1
21299,0,2016,85042,red,32,19,high,C,House,840.9498217,Broker,M,1,3,0,4,0
21350,0,2016,15003,white,63,7,low,A,House,879.3562421,Phone,M,1,1,2,13,0
21391,0,2016,80033,blue,46,8,high,C,Tenant,925.6783823,Phone,F,1,2,0,15,1
21452,0,2016,50050,red,35,14,high,A,Tenant,858.8627228,Phone,F,1,2,1,4,0
21456,0,2016,50047,white,34,18,low,C,Condo,960.0448166,Phone,M,1,1,1,5,0
21507,0,2016,98003,white,55,18,high,A,House,860.675808,Broker,F,0,4,0,18,1
21516,0,2016,80019,white,30,13,medium,C,House,1073.249712,Broker,M,0,1,0,1,0
21551,0,2016,80035,blue,46,18,high,A,House,1018.700636,Phone,F,1,2,0,15,0
21554,1,2016,15004,blue,43,22,high,C,House,896.7174931,Broker,M,1,2,5,11,1
21622,0,2016,80105,red,47,13,high,A,House,829.5864469,Broker,F,0,1,0,13,0
21623,0,2016,98024,white,38,11,high,A,Tenant,892.523345,Phone,F,1,3,5,8,1
21751,0,2016,50022,red,26,14,high,B,Tenant,731.3219916,Broker,M,1,4,3,7,1
21757,0,2016,50025,yellow,46,16,high,B,House,865.3349606,Broker,F,1,3,8,13,0
21766,0,2016,80045,blue,32,15,high,A,House,858.7156151,Phone,M,1,2,11,9,0
21784,0,2016,50012,red,54,11,high,C,House,973.6577274,Broker,M,0,1,0,12,0
21795,1,2016,50011,yellow,46,16,high,A,Tenant,1050.725736,Broker,F,0,3,0,16,0
21806,0,2016,15025,white,35,15,high,B,Tenant,813.4115669,Broker,M,1,2,1,2,0
21903,0,2016,85074,yellow,36,21,high,A,Condo,917.3910729,Broker,M,1,1,1,3,1
21975,0,2016,85075,red,64,16,high,A,House,921.7523672,Phone,M,1,2,0,11,0
22023,0,2016,80015,red,39,13,high,B,Tenant,948.4292287,Broker,M,1,1,5,13,0
22075,0,2016,50050,yellow,39,16,high,B,House,713.2964143,Phone,F,1,3,0,19,1
22175,1,2016,15055,red,22,11,medium,C,Condo,876.6562227,Online,M,1,4,0,4,0
22226,0,2016,85036,yellow,36,12,high,A,House,826.0673654,Phone,F,0,2,0,5,0
22261,0,2016,15035,white,43,14,high,C,Condo,864.344418,Broker,F,1,1,2,13,0
22284,0,2016,15025,white,64,12,high,B,House,1071.979056,Broker,M,1,3,3,12,0
22287,0,2016,50054,blue,68,11,high,C,Condo,994.6903811,Phone,M,1,2,1,10,0
22304,0,2016,50011,blue,39,12,low,C,House,863.9296246,Broker,M,0,3,1,11,0
22319,0,2016,50050,red,43,15,high,A,House,907.2269118,Broker,F,0,2,0,12,0
22333,1,2016,50027,red,37,14,high,A,Tenant,833.5335885,Phone,M,1,1,0,13,0
22401,1,2016,50038,blue,25,13,medium,C,House,906.1380801,Phone,F,0,3,0,3,0
22486,0,2016,80016,red,49,21,medium,B,House,960.0903131,Broker,M,1,3,0,13,0
22499,0,2016,85041,white,44,13,high,A,House,989.5515873,Broker,F,0,1,2,18,0
22546,0,2016,85039,white,47,7.439401329,high,A,House,973.7153101,Broker,M,1,3,1,14,1
22557,0,2016,98026,white,26,19,medium,C,House,991.0358799,Phone,M,0,5,2,5,1
22585,0,2016,15010,blue,44,15,high,B,Tenant,876.7373834,Phone,F,1,2,2,15,0
22592,0,2016,15009,red,34,13,high,B,Condo,989.4486203,Phone,M,0,2,0,3,0
